0.12446701526641846,69.86,67.22,55.0
0.11604227870702744,68.25,61.76,50.84
0.12284474819898605,69.86,68.43,56.69
0.11771441251039505,69.78,69.77,59.6
0.11997877061367035,67.99,65.95,53.28
0.11209256201982498,69.6,70.46,59.05
0.11194188892841339,69.43,66.54,55.57
0.11304134875535965,71.41,72.22,59.15
0.11896399408578873,71.32,70.54,59.63
0.12328857183456421,69.25,64.99,54.38
0.11885147541761398,67.18,64.55,54.26
0.11216559261083603,69.83,72.15,61.84
0.1118524819612503,70.54,69.31,58.12
0.1096319705247879,70.67,68.61,58.31
0.10691702365875244,69.21,65.82,55.28
0.10955725610256195,68.89,68.02,57.25
0.11473427712917328,70.46,68.63,57.26
0.11338335275650024,70.55,71.2,60.11
0.10829778015613556,71.71,69.07,58.17
0.10651356726884842,71.04,69.33,58.05
0.10426262021064758,72.21,71.35,59.6
0.10549135506153107,71.03,66.58,55.2
0.11073553562164307,71.46,70.71,60.3
0.09896537661552429,71.32,71.15,61.64
0.09527815878391266,70.44,67.47,58.68
0.10571180284023285,72.3,71.57,61.19
0.11175355315208435,72.02,71.09,60.23
0.11444956064224243,73.15,69.3,58.86
0.09952161461114883,71.17,69.59,59.17
0.09978335350751877,71.0,69.9,58.94
0.11042756587266922,71.54,67.26,58.59
0.10738281160593033,73.11,67.47,57.55
0.1128498762845993,71.42,67.87,57.39
0.10686159133911133,73.38,74.19,64.43
0.1065908893942833,70.89,69.03,60.02
0.09914106875658035,72.88,69.7,59.88
0.08960472792387009,72.31,70.39,62.7
0.09251506626605988,72.61,72.2,62.8
0.08314643800258636,73.04,72.47,63.43
0.08890428394079208,73.21,72.84,63.98
0.09148653596639633,72.99,73.5,62.47
0.08790137618780136,73.87,75.45,65.65
0.09169460833072662,73.95,73.58,64.54
0.08638877421617508,73.03,73.14,64.05
0.09207388758659363,72.91,72.79,63.38
0.08805802464485168,73.31,72.87,63.23
0.09033945947885513,72.99,73.05,64.27
0.09089286625385284,73.13,73.35,64.1
0.0878191813826561,73.61,73.88,64.18
0.08783974498510361,74.33,75.14,65.45
0.08479338139295578,73.59,73.6,64.36
0.08518831431865692,73.09,73.54,64.36
0.08482224494218826,73.56,74.3,64.85
0.08443045616149902,74.54,74.2,65.55
0.08164189010858536,73.46,74.31,65.38
0.0828244760632515,73.52,73.63,64.38
0.0909360721707344,73.36,72.93,64.13
0.08385655283927917,73.42,73.55,64.47
0.08102495968341827,73.52,72.6,63.23
0.0888790562748909,73.15,73.25,64.19
0.08442848920822144,73.71,74.77,65.65
0.08834727853536606,73.51,74.8,65.7
0.08661480247974396,73.95,74.25,64.58
0.09571459889411926,73.68,73.09,64.08
0.08712663501501083,73.72,74.63,65.27
0.08277133852243423,73.91,74.65,66.36
0.09350056201219559,73.34,72.98,64.2
0.09513596445322037,73.36,73.61,64.19
0.09411897510290146,74.09,75.08,65.01
0.08531910926103592,73.41,73.91,65.63
0.0895335003733635,72.97,72.98,64.19
0.08851537853479385,73.54,74.52,64.84
